status_id_str,user_id_str,in_reply_to_user_id_str,in_reply_to_status_id_str
3176601372877304424,4943906605554835712,,
-7340590761528117186,8149874361168119303,,
7004571987005089357,7365232240867580748,,
-3658155423352538782,7697621728705713774,,
8323959665156877923,-5403726726717617374,,
-1619877374874090179,3416729217452379357,,
-6789601180724927693,7572026275959912726,,
3352969644159307878,-9197858757926302365,,
-6135910572017385801,606371660471519127,,
2993272558430090369,-7797539027867651893,,
642696827343617844,7187870670696686670,,
2082532790041589265,3589432297129302184,,
7113667086619901245,-8091563462619147132,,
-8077388128371341939,-6469588127254613402,,
6255930703088488099,6192231543144421789,,
77317029902973483,6466240367836546542,5.135341992756429e+18,3.8127891807295176e+18
4633316424758252569,-2938022608671563313,,
-5556833497269136594,1040410709064979108,,
-2772091938945062518,508493766570520094,,
-1401232958887637057,6485268079823754194,,
-7132180804333002051,682746203598389487,-8.849620820522542e+18,8.555749939311579e+18
-5083164052455076530,2928786387397584170,,
9000902089620965606,-3228722897328400914,,
6709330443386068301,845762594280153291,,
4076632076889298662,-788242600745959832,5.012981061867447e+18,-2.87415944339548e+18
-1266479676488341030,-7469432323532573529,,
-921714431502745568,-4593905810522929761,,
2342833835733721753,-5293472920079195564,,
4886076240078976695,-7842954579568327171,,
-2123338618458666422,7347737126968596884,,
-2497611160781876322,1777696673055659298,,
9034362157875609464,8584537168846429503,4.1526769260398433e+18,4.55012250598947e+18
6690854344003797119,-7459725293266737409,,
5877135228482892668,7315374107208499872,,
-3888185471751163243,-6133698643528425875,,
-2839128903392783750,2585769945739367610,,
5294095644599308854,8410490286611045191,,
-288855285864897213,-2357460566830677400,,
-1727084593703267761,4795201547910656450,,
-2674965509665152542,-4269844744800154837,,
-3771435202728314302,-326088458788254292,8.743905226051531e+18,-6.337273533626055e+18
-886592587628925920,7292432749566479830,,
-1031872411530323585,-3065400010517415358,,
-8064006401806975905,3046760977002315903,,
-4943872517910983929,488833213698333551,,
7213395998748815916,-7659828342572842756,,
-6578787092666154152,-618092372784560212,,
-8263689714314135884,2893294891280944389,,
40256299089487078,-123097787121713359,,
5052713533021222665,-3305262673201352061,,
1419233075471769290,-8760100734822528850,-8.994127265270352e+18,-7.25028777825219e+18
3703327317230307058,-2780162757723290569,,
-2486072708205320296,-7386866664176977907,,
-336796386269681808,-1782660461861389419,-4.826346592443788e+18,
121098451782953527,5852521432076979100,,
-7373807514497105546,2324776591605380141,,
-3085052836077104712,6405217396482740061,,
5911441421368681299,9122506185284147543,9.12012299752051e+18,2.778604998907357e+18
4448359168731086605,1317637475081950147,,
-8057404079023998420,-2607461220611311461,1.2621586838415544e+18,4.2779995096077676e+18
974597380011196386,-1886875319373325879,,
-6251132342068199580,3825161839506387552,,
9107965319397528329,915195997482662010,,
3708835670106240706,6404148213789202304,,
-7033272840368547620,725468803100686579,,
4532540438344790044,5829200956766065888,,
7941276474115968046,-5044637410791937642,,
-5007107890592632176,-2999512044203375702,,
7974319418312664236,-530980848420412755,,
-1499285243348043116,-2961735619339484878,,
7369738465586776833,1196921366930509484,,
-3489989129655616573,9195604109895890007,-1.5394086062961546e+18,
-1594048851624601772,1932355939174952087,,
-4499032573376155609,-5770448185955930150,,
4453210805723279768,-7332149265284201234,,
3835422006318022323,-3104158189363924207,,
-6755180198759748942,-3057837690841090520,,
4794033410990307161,3290971983424420264,,
2769029095979309859,-6440844473782158902,,
-2560020658552102813,7734844514243212530,,
-7359905619559171453,6745553297693061442,,
633724155210418728,510949537209508816,4.1122702228875633e+18,-7.39727142740839e+18
4954089792189909563,-52654003067433763,7.309832094963621e+18,-2.198272106274174e+17
-4039513185507137237,-5174343794195655058,,
7189214329458908915,-1362315914310444370,,
-8261683140866316514,3853528766342481264,,
6006967063024610422,5675656802748764765,,
1972132659031045224,-5655158548320046375,,
-5076857611771595904,-5552673044961291282,,
4420054461494458796,-9006079189739420473,,
-8217807274693694764,-2258706031282374379,,
7156552629641902039,-1556077636715141286,,
-2869285177362495137,7131441755749056678,,
1659921529859728101,6308547962330430851,,
-955166391562683450,3651668214018894634,,
-3515542239790356473,6414723803298890182,,
-6364127414027515142,2832395371561660101,,
26835209461342227,5764739119796231040,,
-1685015503513607857,8219552038407618178,,
7173971585961668113,3607551444341566279,,
3257665622872560597,5114618315738501487,-8.551931308166962e+18,8.847213988858089e+17
301274781145617348,-8480256224460125072,,
-7120778611293437593,-9053543078139295655,,
499259302895686843,5540455305608135388,,
-3736852849153320805,2984403698250416188,,
-1595153065959926029,3895762931521732981,,
-5026607709649908406,-2091268767481382328,,
-1584158249913278199,-5714457779194734098,-4.238276698581134e+18,5.230528576162266e+18
6900823396709833762,-7049010919371942494,,
3300471426372710982,3218585323053695300,,
5340090800571881456,-8413635393403655305,,
-2953860417804708841,6673821716476686024,,
-264350098976321869,6872992809192977040,,
3303182011965423782,-5908263103668198750,,
7465837411969292142,3199385251901252468,,
3761539378187954540,-2119342060569521988,,
1086797711138090681,-6417972721295486692,,
2310239834047006666,-5196191499400120263,,
974191690142631923,5739088970424052804,,
-7953950321152827089,278050865456023421,,
-385178401890143202,780523570096346217,-2.830882791233932e+18,1.1153280439762628e+18
-2722953393116081547,-3095668964629917839,,
8115692076661920428,-432669141895391672,,
-5551974935317458627,-8371429848703234411,,
-7115208831205285167,-6935612468596695895,,
-4179472846589822083,-2706503495296266897,,
6405289806626820805,481545970483553220,,
2053124789965188013,-6414936889107018277,,
-5542638138243673104,7818962715662039912,3.739989345413904e+18,8.712959586372913e+18
3248182048463413475,-614263166228500320,,
5774539630309153347,515096989036327618,,
5804247352628932412,-217873826299363710,,
-5098046229550796768,6011141616278225600,,
-6435998642961031179,-8150289879177714988,,
-1466498629617229096,-3572030904349860584,,
3445550448737007368,-4214594651452479446,,
-7223035741787936666,8684138632070976201,,
1116336773651731664,4992662714262778196,,
81103015106101207,5370472865561283429,,
6080891117241125592,-203023529976896161,,
-4557578669254240708,-7422464864374048236,,
7318187912563152670,-6754520744160859485,,
-7112661172284536101,-5218078153625275684,,
-7936378130482364838,251840910316101807,,
8714527464578889587,-3264111661667653567,,
-761742786859819163,4558961008225086626,,
-5143098939158679237,-6498656694015156271,,
4148583820355483809,870031537816703045,,
8026690137236187342,-7358600776461164062,,
-4906721818496346469,1023929143686151253,,
-8077846928185002997,4190569236974944539,,
6089946853512850388,346918249088956406,,
-6715325650360366284,4494120795526374145,,
-4563806311320682589,-6454265160064829817,,
-1585212234434028406,-1045892167371301922,,
3422285687315832316,7178456781406644367,6.769888965427915e+18,1.4459661935049536e+18
-3115638469398684597,-3348375653213270961,,
-2540387765220105388,-1111190508681657123,,
-637237491274120427,-6903561991004361155,,
-3118533480275482110,181346836032391143,,
-2427120026295760801,-1234760684820262615,,
-1435793616791008064,4237065921416258921,,
4090660776312590324,1814277723112653920,1.9947807226746004e+18,8.422689658749617e+18
4575962727701452662,6170762872959740917,,
-5645190674889141978,7508535390151998445,-1.0153322050203258e+18,-1.44277495623744e+18
-1493840036542374059,2321740414568295721,,
5359809218076803372,-1196906893362924770,,
-6535120161086450021,-5820881574324876414,,
8000721601223366413,6063444685131773511,-4.4351876618710277e+18,5.596710204738448e+18
5765455831650791669,-3736699359886479673,,
890627068790367196,4375709301803167354,,
-3245662001560080366,-8146616368328485186,,
3780773947770681735,-7088651227854764954,4.867322384579005e+18,-3.3057542272815514e+18
-9167435445448998611,9184734257763484705,,
4226866676578491211,7478868298316843430,,
4042598989822579139,-8390231722048514804,,
4181090387235780652,6833306700417240393,,
-2504097276586924698,3605061484337767048,,
-6087255673585926606,-5836570468564161028,,
-1724575759790725368,-2219446677593393795,3.8398356469593426e+18,-2.2419202557496998e+18
5685308468784273675,6643827505931874213,,
7997309962446621561,-4529653021279833676,,
-1554770082321753653,7540630252703724911,8.588592542723173e+18,-5.962752787705301e+18
-6529223761889659008,-8837561026699752447,,
8367843286288736947,-8378810497507972079,,
3923174714549771115,3223715872761789253,,
-7456072530160266505,-3916124369838413886,-5.267407529413482e+18,2.1599993348798116e+18
-5628212479288879987,652649714480192332,,
6670597104212595188,-6651411929228430338,,
4369579404618125838,-8607669754447527576,,
7736889799321851942,5617422481832263243,,
6111327958873531542,-5305029531744889797,,
-544734649549613,1244757394744639599,,
3153216390668272329,-9149707145424359411,,
-6770094546039142728,8466684546319552792,2.1357689334471841e+18,-4.4165741788229504e+18
-2029499516613826111,-6271467143159984161,,
-4463684150472977497,1172444449251955270,,
-4077942718422205571,169752623461814918,,
-5511352655525059839,406030836259068705,,
51463430562816618,-3229966560915509892,,
7935563816747611762,-6707732682820495340,,
7254388924163160123,7009898249848441794,5.135341992756429e+18,3.8127891807295176e+18
2028704807422890606,-2060814215765653768,,
4339709294834382941,-8025819990123729852,,
4888492384559324396,-5206321293241271903,,
-1822587206356016474,6433761279567683366,,
5609152598563525402,-570448049398041835,,
-3177159514580482222,5153547619034517945,,
-3354027457978509712,-7063609124382105042,,
-7169865215504873296,-5185376086619971728,,
8448480746606932312,-5806050677520622465,,
3513852646288941726,8923231916380210827,,
-2745191383272613993,4653108257721887011,5.135341992756429e+18,3.8127891807295176e+18
4438858050230272993,7412627684526516916,,
-9163154381405793034,-6969583197966393683,,
7074853350803392364,-6796571453929925355,,
4834388386283604150,-3411981725001078878,,
1250046016889850624,-2352376623267656607,-8.797291374643942e+18,5.741626229407382e+18
7347380585985901775,7667142891041830718,-7.041697867619953e+18,-3.1239588519210906e+17
-776947642388188803,4738608092106513601,,
6159162062130645589,-6336384436706756358,,
-1958936418530714939,-2569322515336329306,5.514788248767664e+18,-6.031449634275995e+18
3179294849762309158,-709892170977792996,,
-7567423530362494307,7676703588951082478,,
-173379510559989346,2120312768957741690,,
-6562013652436008416,-8849488645216321266,,
2187515470115771464,-3711813535135032787,-3.965853494340932e+18,3.3755879060007424e+18
5013561518220112467,4265734197948877914,,
2751092142942647555,2190718572878382251,,
-6024853470757247757,7108663921893044472,,
3394149140951417921,8930932712836512037,,
-6738175084843859424,-7326414386264597006,6.585353342688137e+18,-7.441643090995065e+18
9171241599750125402,6271603105290284839,4.6599052345802285e+17,-7.582836036401584e+18
5351393563736899126,-8390231722048514804,,
-3078845239169798152,6922584395690311678,-8.449243273865336e+18,4.361033624400029e+18
3536424293663415583,-3067503414825688093,,
-4278008311970138047,-1329636378294437105,,
5549496012165399716,7038058161266538819,,
6701089986943232999,4286636310298046305,,
-7203488601038164500,7669751782526059652,,
4491678048396715495,7942289229495618564,,
3654988685215507143,8440848569166481644,,
2467526560217981788,-618092372784560212,,
-3768127403613147042,8264346834904650866,,
7319627415527985640,-138629327897735661,,
6167892440961273939,-1186432377502146399,-3.7122974452185774e+18,-3.202629596138332e+18
6537278233748800534,-7395996321306202583,,
-2619916181661006762,5810170781755001141,,
2215349760375263453,-3501403238976794261,,
-5062887603170443524,-5547799982593057458,,
4692839256511489202,9003619773867512045,,
5512424641284629381,-5308393366349180459,,
1225510563947592852,3917386034595370848,,
-7752332084958963197,-6559046869884294838,,
7362143625349384507,1495695888119327683,,
-5674083390862595909,-7647175068524149595,,
306059774224927566,2155960760856220649,,
6604665664863103217,7131441755749056678,,
-1923772629981829472,682746203598389487,,
398775333437465682,-3916124369838413886,1.588605950782559e+18,7.531102633662204e+18
-4759466459314759657,-1986174769258148540,,
-3703834717593826919,-8680808283816146942,,
6562684190995366462,1842437497633194820,,
-7209987782825717324,-795440914407525769,,
-1430920327501733641,1361674898953371199,,
-1882283351605274843,-6973286710222389766,-8.804732836910079e+18,-5.223519692105361e+18
4512795695227029255,2665055936237175160,,
-960125689361959574,-3049478799406114223,,
-3451947938711080926,-1580312862211744499,,
-3246414130336686336,5936928776479226304,,
258428081499965326,8283748918727581639,-4.659740790650722e+18,6.126387363098478e+18
-5721132446481898667,102279250471101539,,
-1563771727396166542,4069689763428498394,,
5031172588714435736,7966154637564028732,,
9092564172409400646,-5741324448210746402,,
-4182494958635813009,579594270458731233,1.6045662030212193e+18,
4687587980917822397,-1362190281945127006,,
-3683049414676861523,8429229466906398988,,
-6558380307209860234,-3511619527410508448,,
-6840292091947189995,-1467464164043775669,,
-3364813071923208513,-800204366724849091,,
-3625384875831360077,63114173845192808,,
4301960564032869807,-2704306513279573406,,
7972939355830839538,-8885400732146459604,,
-5055269847508236114,38204672565084571,,
1586072203918240065,757427043825003011,4.3870336641967795e+18,-5.079923048757172e+18
-6256587324011750065,5429202726677966964,,
-2088274445645477768,7222544341252966663,,
-2116956742911830679,2903535023802867152,,
-5877856337223504124,-3087575262357170452,,
-2722146016746899280,-8859658120769853075,,
5676011875491306036,8967801070843717376,,
-5119589509982545089,817674817267980538,,
5981737189269323552,-6407329809238355676,,
-7800121616240638257,8535939611864563317,,
5822554867650301476,-5920868847250060715,,
-6154762970867930972,4875828766473036141,,
-8708972809333060228,-3826036022141785388,,
-59429167584262944,-2826591348049121300,,
4981290541048348871,3345921375191157975,,
-3227250299258797796,6335338728885366206,,
-4790524308271374728,5795764862328643892,,
-3557580502792733851,8955846553907842834,,
7976296563692258672,-7858342042513526927,,
3191948038358163462,-2045053528668550991,,
1026028849052461087,8926940134902646837,,
-2932674700889178157,1846621001732821912,,
3480324091818311747,4286636310298046305,,
-6386723035597105159,4367722139453984541,,
-864898763027233465,6914885332244563538,-8.333075560420266e+18,9.75521530265535e+17
8613829270256033465,-5844560563349301941,-2.7302024118083246e+18,3.0408135356425144e+18
7863504255260184375,-8595487331086399072,,
4251217673462882545,-7901206142325176472,,
5299895671744723015,1120236861445955872,,
-2117171123599086182,-1815268428925427009,,
-3331553543547963252,3790531740824337832,,
1789486529613764198,-3513387141373908410,,
5836821190681494347,-287280882175843446,,
-3966926847296719222,-7497888701158618646,,
-2055283980418979033,-2130838285482666086,,
748678389118509129,6691900285134652230,,
2957374315402393621,6509459041090846430,,
-6614707600770685780,-8682233650949551970,,
8870494709077451344,1866896444508140997,,
7305428493918809202,2824164166426398660,,
585905854338757257,3069533956839365594,,
6924089868370996530,-8304233089673901185,,
-3640868273830524172,438950035746114772,,
218723229888509754,-2354229764955636813,,
-683891310857360029,392134070245897308,-8.663352841594938e+18,-9.689050993438221e+17
-3907663189185258079,2580153575574134175,,
2182017481892599175,-3864839951396191168,,
2127051127742954598,3413216458736483461,,
-7291708129284733419,1823129296529811497,,
-7797260464882604431,4912557167932447236,7.289838700609632e+17,3.4414096208849946e+17
4662185804063559536,8263020221677689372,,
-3356774070981610393,8280263832916332861,,
6939715757581855004,-8312419798199017262,,
-8435321355047989686,-1208989045478470071,,
-606490715768857026,4451433408756895452,,
3201813880477324564,8657790282267733069,,
-4937636786775392076,3255249931495853249,,
-460379931744743856,4897007099631251657,-7.719426337468449e+18,-7.329457319765116e+18
2863157002578875796,-1809116325093863426,,
-2263857995623118511,6231892599677321323,,
-3607579071558858244,-4725367287548902341,-4.725367287548902e+18,4.90308177936641e+18
-7195125166554744845,7663436357312409673,,
-592364281015980978,7347124380526558012,,
5050196653014319573,433748398180290953,,
-7160276363647295754,6080103240206268483,4.5678005873738296e+18,5.997893336275738e+18
-9168995075311610230,-7328336345473578336,6.769888965427915e+18,-2.036236137190905e+18
4752753990252127966,2810255724570231601,,
5363189357409939989,622628074455887596,-7.489356937591695e+18,1.0113393579555896e+17
6079191387230987874,-5694425189365660656,,
-7100130582212712381,-6241832984328101154,-5.944769061732659e+17,-8.321158535513809e+18
3293366491617392922,1767255307197136833,,
2488768314175916278,6431861846368814753,,
-6555753582893612070,9131601794647185750,,
8690308112430352271,7146729648674573295,,
-8933557171549674872,6678567468849072807,,
-8679965090262958577,7336700287316115573,,
-3894557803046171382,8894421354019811185,,
8886027022381489614,-4741511054793707426,,
7344233435746734382,478353591876074142,,
-8045708759156862256,4697325130405936099,,
-1304237482542281888,7585373570433996677,,
2249569958517836487,-9053543078139295655,,
-6477689825908592730,-7528470208061639347,,
3634177726575492322,3428470430252219560,,
-2168113179501609723,7294740143319465615,,
-3581566597810388231,-5639626404280646519,,
-7482547122137892166,-7918310070029646192,,
1418004732047135745,8712038889659602186,,
-1531620984463913272,-7716693578709450478,,
6165621545167133219,-602350425313657099,,
-3760540893327614250,2061575760119879823,4.871570182481626e+18,3.829511081642374e+18
-2888318143191275779,6840484777566369556,,
2720902660084370082,-1282309347042372065,,
-5865756056049611823,-5945907407189092782,,
-5787740572037136089,2029397909280470019,,
-2637510177560504924,-4977932153644502704,,
3754711158091295273,-1144960958476472030,,
4808673958042188240,1182979645527659892,,
8769722925436726626,299945834744219248,,
6591816793908542897,-9042862561357058322,,
-2031698235989593706,-6444873774026496220,,
-7355637541059637931,763095052336068009,,
-7409795111848840403,-6984256038678099423,,
-597190223052179066,39005216716991275,7.625155848898389e+18,-5.232387850573749e+18
7483246460567593176,-1785541230936940662,,
-5172216144802622730,-6862833495269059036,,
2141806452745602153,8079179381275220832,,
-3823813375158050832,-7115200445901788508,,
5619473699488815225,7899639348727633338,,
-4803652508382074109,860107008068403206,,
2384606932370461395,8894104867663917785,,
-158111232770331313,2210608463378735015,,
-3082267165963146393,8511987313078260639,,
-3252410738365570413,5589201247787514789,,
-8881060297877871172,-3616036374132219053,,
6175312618746911566,-6967802978399988815,,
9211740354828192523,3375431746327793733,,
625341070081325481,-2133523150009450381,,
2605491315000399009,1993759090228180047,,
-2516748753986497017,-1144960958476472030,,
-1040474704589326557,-6237758449039811027,,
4321256340408021196,-470849484997430790,,
-8112574284337041003,1073080548255683106,,
735231909195729730,1031824072165646981,,
-244039472810607234,8149874361168119303,,
-2300131461098334126,2027622495383130088,,
-6285328958679617080,-3415561502225744982,,
3275115350365364498,2015820877113438171,,
5842510885006781631,-3041971735764684550,,
5250287340340078166,-8313426888058707747,,
-7130442060527135528,-2749257565136012594,,
1247914272680697275,-7822314595921850819,,
-2539373490944594058,7853487408906565730,,
-146637679529782738,-8439016455243444650,,
615062610478530820,-1867272199828679275,,
140297438963936205,-932763282135914167,,
3473052679666525756,1184727070148450615,,
-6137737268195698504,-5598809915259617189,,
-4821723607009154970,-2620494213158015684,,
282198838779989863,4332000750015432881,,
-6908058405760291790,-5117714017667412865,,
-3375905315795399915,3494695821825980834,,
8751269759836087480,3601494892509267417,-7.044863027926003e+18,-4.135217535425914e+18
1782914994360539149,-1947529262053981992,,
3737992498447158649,-4063434587213708249,,
-2168597021193407026,5886655687478701260,,
1788838418535679584,4332840222489134487,,
7274515368293478171,5469650261548327979,,
-5532830245191895450,9100864648282558124,-4.5093646024195313e+18,-7.613246716031015e+18
8334329953906419540,-5023670521018014570,-8.099395756816057e+18,3.452578179627025e+18
-3359171930997053855,-340951357353762655,,
-316392614176390313,4973753777330361277,,
1265844942777529769,67294001356786282,,
-7606034962351636302,-1085779790878636342,,
-2534703893876599943,-998135020266911026,,
5780906999419261098,-5498595341784653420,9.076133062386132e+18,-1.2678185625217045e+17
-6961196569759135550,-4339719637550270823,4.172705734979206e+18,2.1595125788019973e+18
3191444279258750467,2357248621538543792,,
-3504552267573581618,2016476880328620386,,
-1227230719591973063,-2906490749632477026,-3.358044255777556e+18,3.265885344918454e+18
-4779047858463136755,-4395011316081471072,,
-288780476718501793,-5150318069360089541,-4.5093646024195313e+18,-7.613246716031015e+18
-7803952026903764777,2079737645530232275,,
3702533885071273712,-5042623710266027833,,
-239986144012810757,-431419052123423581,,
-2217967082522729948,-572794950249465487,1.4570517465081738e+17,-3.519098963716073e+17
7258272705931484878,-1552721968073658752,,
5779617697095467537,-1618059504859429046,,
-100021729566969817,6046096582283321816,,
7063860998344515930,2312355431300767613,,
8357885776488238077,6106558958712855812,-3.1347307834284764e+18,-2.7600569600122064e+17
59036122288473671,2754449952630861847,,
9161144937246786490,-2999403301822741448,,
8644005074034460716,-1974981794537468186,-3.4261910540319247e+18,7.623760972457878e+18
-4990081522773266887,-5739715960428320970,-7.654063040100248e+18,4.0047517088710477e+18
9189169394348872301,-220843702755111975,,
5159107965510443359,592361228519439015,,
6102046215502532719,-6311285533310346066,,
7323196273921552824,4641643300339658443,-5.104275305338355e+18,-4.3017106612901274e+18
4265172800629101798,-3070957217693370282,,
8071080632462029963,-5074210991209202182,,
30230906118318229,-8911983139032954071,,
-8823880306347953735,6813055751613694978,,
-206445654167243043,-7049010919371942494,,
5249640112996629208,-2731300123434877180,,
-7578802387697606692,3410443550800729115,,
3736437337800407894,7637576829590020359,,
-6141118996321416338,8526689978054681476,,
6326141752605272922,-4688882084251503321,,
-7027618596224981587,-5237492828991973955,-7.435165805161048e+18,-3.140902042429818e+17
-8618582216508741528,2484780506958614630,-1.981194870082638e+18,-3.485439171097194e+18
5167164702671788301,8999734845496992329,,
-8730690777470616337,6039442036365272446,,
-2366012438029387742,6175264740976174680,,
-4150333536182050013,7124730041689888131,,
2306471691274796866,-8780979546638298409,,
-7065242568594755743,-4234599867544996847,,
8723292708859096799,-2768958691422004326,,
-8934366307294676498,-2598956494300716467,,
5586661000793585005,269766208485529902,,
-3290712303759219738,-3961268504844963730,,
-3640001066646850028,-4122422599192467378,,
4095983117426916932,1049908740948643690,-2.4415625998310415e+18,-2.8624859053639e+18
1140132135926812846,8239660210183795104,-5.727949502494655e+17,1.559891882367556e+18
-3113945065693899647,-5662546856850677118,,
-5284311249639618287,5933551117031000370,,
-4262057273933693793,-7232548724301391372,,
-5783171194429445261,-1668711648364530021,,
-8897259116583225220,6004391345192658434,,
5236716431197442075,-4945016370882350921,,
-8296568629049910735,8844848347146258253,,
-8480887082245597593,-1578814832893760417,,
-4378632226388879460,-9069183887143764115,,
7491129980269609839,-4985572476263207301,,
-166853090658598872,2131451782001194763,,
4317685939027477555,-5488819129019739666,,
1194889582177785615,-2519870839658671994,,
-2246502030825233918,769480542729771206,,
8790460699293011651,-2752141222518246495,-6.221736076858577e+18,-3.7787270898285274e+17
2672586431525839000,884614920938188870,,
-5706242647821510230,2959714045674340471,,
571275476299944437,5738653252728413649,,
-9216171390548204272,4780488148548919779,,
-4098829225844159748,488381795861763614,,
5272771584867677895,8780568786753200637,,
-8497277673810027909,-4699646898178639697,,
-6771832097349004280,-5670502108496124148,,
2011329702513788130,-7474222537266762532,,
6559981562368280395,1996373824876082951,,
7813716178357686366,-8039428651358925561,,
4280214714839536491,-6247029416632678516,,
-6886780693672040879,3350775235931392689,,
-5957719099118908979,-5104275305338354248,3.01731962283639e+18,5.736797288453243e+18
1030397579587511950,5135387521629268293,,
-5580792438616288191,8264346834904650866,,
7885084798790390821,8297578558055878641,,
8645835038227385629,1769018941320999145,,
-3987064827310667443,4570043641210481757,,
-1532335531654647170,7800568284486742238,-8.358432013442908e+18,-5.907386255147476e+18
-5123368218431184249,4382329858326705909,,
3164305228276238047,9064108781659417204,,
2809821122792457828,3316178466889726565,2.6021369334263183e+18,-2.377561181829525e+18
-8526857718649638395,8773978515575103755,,
853976434156841529,-260153538844080859,,
2276847940812595699,655519238610079723,,
-139138149235521082,-6096856260051658523,,
-594037825148289022,7040049448040035625,,
5565303888168677824,2426675106330908487,,
1948458600896112196,-7450848681925854415,,
-6430991706188980230,5659644366765012242,,
-1315618494964581823,8187844152041512702,,
-428636497961846930,-8584644410845894619,,
-249261699211127698,-7992565749976504552,,
918132238399095440,-1550741485910297981,,
8775804785732901685,-194414197433539706,-1.944141974335397e+17,-4.051735330490616e+18
-5497756047717733002,4518710253360309082,,
8055284441034834734,3293083347863340812,,
-2448962065998537694,4126328427499073467,3.864874339217236e+18,4.123833847375925e+18
7583893073132422809,-6634500530683680054,-7.541909790823627e+18,4.196595739417729e+18
4216065355651384056,-7088651227854764954,,
8386330531725142218,6963637130854230339,,
6700482791235729043,-2905248994702561188,,
-6092960267126824912,5112099149490529078,,
4538458094315578985,-3350830089678345639,,
851346830809514121,-3035387806979755246,,
1588420445313061320,135638572638762796,,
-4844914709079982456,-3548573982306214395,,
30204100832554107,9104637394143245783,9.104637394143245e+18,8.970805225546537e+17
3893732997593147547,-3916124369838413886,6.207753355250771e+18,-4.6011676173250944e+18
5133191600220185034,-172507432435268217,,
-3648368720997915917,3473785443498782134,1.131751962840324e+18,-2.910428061496565e+18
-297639124475490240,-2170568473086366661,,
4620905515156929353,-8110697542814651236,,
7606961689566273730,-4785399120317499378,,
-3237882057910507929,-2770474374943680426,,
-961513360591924682,-162774982771449427,,
-4261296463370234462,-6803280549026079684,,
5895907293886192365,-5538414761436019111,-6.961061582188783e+18,5.899068659654296e+17
-7875096421951179769,6209355808307442437,-1.5303120853066404e+18,5.577938896038925e+18
6041990791645503713,8116456489038387577,,
-5046083147173367949,-8746688761973799927,,
3823100024630496588,295134868684598612,,
-5728868231399490522,5782552945366525123,-4.149004709226127e+18,8.115029250732652e+18
-3824414218313843203,-5978014545956352984,,
6478415072652530488,-1225341477864353868,,
2069932421044558499,3882034379140442184,,
7438559111750213623,-3158787810555955516,,
-5966318627041238136,-8854960325441888062,-7.621146059190406e+18,-2.2338117615151475e+18
-7426947139575251268,8743905226051530810,-3.260884587882543e+17,8.308590674042187e+18
6820273927595484839,3356899228911642923,1.5087883973373156e+18,-7.202247359043978e+18
-1669079054454231438,-1042690105362235013,,
8585105326858384359,7449846329090158057,,
-8337482247863926775,6107669672866962406,,
6285947371433886718,5815321336341724436,,
-378052454599353388,-4004459361269813802,8.455282492386436e+18,7.687191756344838e+17
-1833177999025073363,2224855302315459879,,
5123278421913581112,-3021444578009983104,,
3553189387808938393,927644662554124389,,
-8765560701068282579,-3950195955867259539,-5.431233433647986e+17,-1.5986321546244467e+18
8978360506083078950,-7830937697829912827,,
-4186920877478179841,7063836235384355321,,
5569475341521958279,6898033927393853826,,
3428541865421469438,-6888200628196104712,,
235698790280656257,6472022203839953867,,
3606036161844060866,-6426232550883248650,,
-8521207921441034078,-5787646112932220383,,
4673235169829573914,-4084282793562879467,-3.6704590218903844e+18,4.3435085233742223e+18
-5603264818000147138,2607367421130236141,1.847594603971958e+18,1.9270152929920796e+18
4770213784339297388,-463485670303536424,,
-5492662194071182974,-801879703691809119,,
-6031493305434369102,-2453004711345740869,,
-1282433380156321138,-6998655182668942151,,
-8607919288734040490,7976362118677501655,,
-7450556032059731594,2639634401639194227,,
2255565529280293253,-1801271696995115125,-8.407703917981533e+18,4.3795522955589683e+18
-8625012492728720000,7155862087051513946,,
8245804803958720346,-5778952027638644777,,
1299454607359189740,6302894704849761153,,
6207889160732582612,-2727317665571388623,,
3132500574337183759,-7064697745552457158,,
3127833810608173182,5652677430575230911,,
1760206350639222231,1075391627171355377,,
-5069388722203712784,-7232702525443659356,,
3361359356278168061,-1655380679355607411,,
3275706265158038264,1569762395954132489,,
-4151850671324740462,8827560496115493631,,
-8119546123446474805,3723755030555934656,,
5859793906107393306,-4863292725445697544,,
9221406296042493613,8386427958045627714,,
-1314483397612223925,1150011241892150232,,
-5601618734790293663,5534616840201354524,5.135341992756429e+18,-6.194997339815237e+18
-7484289402331275570,4845632462690988130,,
5567771417941105814,-6897358566186640609,,
5904209271910517813,491297936474198710,,
9218184596291575967,3442080768866599126,,
1343277993523277051,-3916124369838413886,-7.850602936337412e+17,-5.039473058949559e+18
-2374394227380102848,5711807889901854551,,
-3741044725086045242,-247874677152129638,,
8259252118749854875,7763699488555322007,,
-5942743808370156626,3538349820016354125,,
-7269385410381895971,-314155168917419881,,
7357820610083942263,-2704941347434342097,,
3293937792733508775,3206374043037260319,,
-8371717529584720742,-2775060303658828924,,
-4480917563552925839,-6616951748449776663,,
4222948579387652705,9022970300982738926,,
-4098568042143091219,-7955525822413979869,,
8991405803895520336,7987186081597180665,,
4413395296441022236,-851118079844742232,,
4099773533260906362,1335071883095879203,,
506230346155766201,-9097166445057468938,,
1356689638146054865,-5014042999899668811,,
-8679645186336971274,-6530366086526369805,,
933790709759529761,-3497379777911535292,,
8795121113373852361,7678819196064428824,,
